ztf_id,ocsvm_score,ocsvm_outlier
ZTF19aawgfnn,11.6517956379207,1
ZTF19aavsyhq,13.427909297041097,1
ZTF19aavsahh,11.346438319258361,1
ZTF19aawfbtg,19.250821723493758,1
ZTF19aavitlq,13.10452223304577,1
ZTF19aawgxdn,0.6615648333433555,1
ZTF19aawafvn,12.064828501769554,1
ZTF19aaxhysx,12.044612571328258,1
ZTF19aawmqtd,15.85508126117174,1
ZTF19aavjukt,13.656382169935341,1
ZTF19aawmkja,15.365947383159721,1
ZTF19aawnqoj,19.198605594700958,1
ZTF19aawqcgy,1.381254661804597,1
ZTF19aavvozj,12.201461739546708,1
ZTF19aawqckx,14.493710661066466,1
ZTF19aaxqsbn,18.856455181951084,1
ZTF19aaxffum,17.99726247670519,1
ZTF19aaxfcpq,18.913923996006226,1
ZTF19aaxfzao,15.635942455483423,1
ZTF19aawyepw,19.53702010542061,1
ZTF18aanygjk,19.52703976965767,1
ZTF19aaxibby,19.236910216232694,1
ZTF19aaxibpz,14.564715646205492,1
ZTF19aaxyukr,13.294383034460402,1
ZTF19aayabqe,14.550285832672131,1
ZTF19aayfaum,-2.2220318203742195,-1
ZTF19aayqait,17.554015452961522,1
ZTF19aaycomi,12.07023147895557,1
ZTF19aayslow,11.823398926437022,1
ZTF19aayejww,-1.5472288281581612,-1
ZTF19aaxzdtw,10.466490671477104,1
ZTF19aavjzrz,8.45063528998557,1
ZTF19aayogzn,17.09012604903883,1
ZTF19aayrosj,8.99519330603406,1
ZTF19aaypehm,7.564918674922808,1
ZTF19aayveer,14.147325303692426,1
ZTF19aazdcmj,12.045578494049067,1
ZTF19aayvylv,17.935193940390903,1
ZTF19aazfvhh,13.254995479529839,1
ZTF19aaywlmi,15.698138283876226,1
ZTF19aazuqyt,8.726763236421093,1
ZTF19aazlsfj,14.927569701129364,1
ZTF19aazwnwy,16.20262105852658,1
ZTF19aayjqpa,11.064378921938548,1
